category_id,category_count,category_label
807963,22,智能追踪器（全球定位款）
3124169,22,激光笔（绿光款）
3148538,22,电动螺丝刀（锂电款）
1404020,22,电子显微镜（1000倍款）
8409,22,手机防水袋（潜水款）
3777010,22,手机屏幕放大器（折叠款）
2148681,22,手机壳（液态硅胶款）
83079,22,数据线收纳扣（魔术贴款）
719442,22,无线充电器支架（立式款）
2714703,22,智能夜灯（感应亮度款）
4806751,22,智能窗帘控制器（遥控款）
4372759,22,智能遥控器（万能款）
1569885,22,智能扫地机器人（拖地一体款）
201867,22,智能语音助手（多语言款）
807138,22,电子称重勺（精准款）
499642,22,电子厨房计时器（倒计时款）
3059103,22,智能保温杯（温度显示款）
2316980,22,便携式WiFi热点（4G款）
2585015,21,无线网卡（PCI-E款）
3779986,21,电脑屏幕挂灯（护眼款）
1239912,21,笔记本电脑支架（铝制款）
3147601,21,USB声卡（外置款）
387633,21,降噪耳机（主动降噪款）
800190,21,游戏方向盘（带换挡款）
3572920,21,游戏座椅垫（记忆海绵款）
330260,21,电竞耳机支架（桌面款）
998114,21,智能健康手环（血氧监测款）
2016297,21,智能睡眠眼罩（助眠款）
229607,21,智能水杯（定时提醒款）
3307148,21,智能插座定时器（循环设置款）
3617337,21,手机K歌麦克风（混响款）
142492,21,电子节拍器（可视化款）
2465573,21,USB加湿器（香薰款）
805879,21,手机壳（全包款）
425574,21,数据线（尼龙编织款）
337243,21,无线耳机（真无线款）
1274417,21,蓝牙音箱（便携迷你款）
3848874,21,LED台灯（护眼款）
3130529,21,笔记本电脑包（防水款）
2449664,21,中性笔（按动款）
1484280,21,文件夹（PP材质）
4550637,21,垃圾桶（智能感应款）
3290084,21,衣架（多功能款）
722797,21,厨房开瓶器（省力款）
2961648,21,清洁刷（缝隙专用）
5060750,21,牙刷（软毛款）
1012333,21,牙膏（抗敏感型）
3154173,21,梳子（按摩款）
4396417,21,小型剃须刀（干湿两用款）
106589,21,面膜（美白型）
2193925,21,指甲油（快干款）
2690374,21,化妆刷（单支款）
3662596,21,零食礼包（膨化类）
3777112,21,方便面（速食杯装）
2616773,21,茶包（普洱茶）
3458525,21,速溶咖啡（黑咖啡款）
4362740,21,发圈（宽边款）
589513,21,发夹（金属装饰）
1030192,21,袜子（防臭款）
4981586,21,围巾（丝巾款）
4118464,21,手套（保暖款）
647611,21,瑜伽垫（超薄便携款）
4952210,21,跳绳（无绳款）
4566689,20,儿童拼图（木质款）
351048,20,小型玩偶（树脂款）
4683561,20,宠物玩具（发声款）
3415753,20,猫抓板（悬挂款）
2255446,20,宠物喂食器（双碗款）
2859442,20,订书机（重型款）
1633002,20,剪刀（园艺款）
4596941,20,胶带（透明款）
4781861,20,回形针（不锈钢款）
3226383,20,便利贴（可擦写款）
4332472,20,桌布（棉麻款）
3789342,20,收纳盒（折叠款）
1480207,20,鞋刷（马毛款）
2161099,20,鞋垫（活性炭款）
2508333,20,香皂（植物精油款）
1635619,20,洗手液（抑菌型）
3069540,20,洗衣袋（大号款）
2027583,20,干燥剂（硅胶款）
681850,20,防潮袋（密封款）
4764977,20,空气清新剂（固体款）
2071435,20,蚊香（电热款）
2530620,20,电蚊拍（伸缩款）
1479868,20,晾衣架（多层款）
1982376,20,晒衣夹（木制款）
2896749,20,浴室地垫（防滑款）
1981996,20,杯子（玻璃款）
5015375,20,餐具套装（不锈钢款）
1451783,20,保温杯（真空款）
3741236,20,小型盆栽（空气凤梨）
2816302,20,桌面收纳架（模块化款）
1396829,20,钥匙扣（钥匙灯款）
4213030,20,卡包（PVC款）
2633883,20,零钱包（挂链款）
2013864,20,手提袋（帆布款）
4632044,20,贴纸（夜光款）
2001772,20,书签（流苏款）
2129196,20,相册（软皮款）
3566542,20,桌游卡牌（策略款）
4106517,20,折叠伞（自动开合款）
1730376,20,太阳镜（运动款）
4535278,20,发带（丝质款）
2580472,20,耳钉（锆石款）
3556745,20,戒指（镶嵌款）
4695478,20,手链（链条款）
4220654,20,挂饰（钥匙扣款）
5091223,20,仿真花（满天星款）
2415413,20,小夜灯（触控款）
392182,20,插座延长线（防雷款）
2285181,20,充电器（车载款）
3099787,20,移动电源（自带线款）
283109,20,自拍杆（可拆卸款）
1073699,19,手机支架（桌面款）
4181817,19,屏幕清洁套装（纳米纤维款）
3808001,19,桌面加湿器（超声波款）
2803949,19,小型工具箱（多功能款）
3727100,19,创意摆件（树脂款）
1641818,19,香薰蜡烛（浮雕款）
2966276,19,火柴盒（艺术款）
980025,19,小型垃圾桶（翻盖款）
1912148,19,桌面吸尘器（手持款）
994464,19,旅行牙刷套装（电动款）
2243133,19,折叠水壶（耐热款）
3652646,19,简易画板（塑料款）
3982609,19,彩色铅笔（油性款）
1487638,19,橡皮擦（卡通造型款）
1305897,19,学生尺子（波浪款）
2807309,19,透明文件袋（拉链款）
2506339,19,小型镜子（放大款）
3983988,19,电子计算器（工程型）
4159811,19,化妆棉（三层款）
1812605,19,卸妆水（油性款）
3012102,19,睫毛夹（弧形款）
1635363,19,假睫毛（浓密款）
3635558,19,眉笔（三合一功能款）
3099296,19,口红（滋润款）
547606,19,腮红（膏状款）
2647117,19,粉底液（轻薄型）
4924053,19,USB风扇
963285,19,迷你蓝牙音箱
2472174,19,LED台灯
4090730,19,笔记本
479163,19,中性笔
3820684,19,文件夹
703852,19,垃圾桶
271505,19,衣架
2969269,19,厨房开瓶器
5149726,19,清洁刷
4663501,19,牙刷
1431715,19,牙膏
1455555,19,梳子
1540947,19,小型剃须刀
2666911,19,面膜
3740075,19,指甲油
1119638,19,化妆刷
560936,19,零食礼包
4656779,19,方便面
2451199,19,茶包
3358752,19,速溶咖啡
2559494,19,发圈
4896014,19,发夹
4994388,19,袜子
3253440,19,围巾
3803127,19,手套
2783282,19,简易瑜伽垫
4414464,19,跳绳
1598774,19,儿童拼图
2548944,19,小型玩偶
481876,19,宠物玩具
2587645,19,猫抓板
1901483,19,宠物喂食器
1396935,19,订书机
4139726,19,剪刀
3781390,19,胶带
4185300,19,回形针
3336019,19,便利贴
4205050,19,桌布
4372382,19,收纳盒
4528620,19,鞋刷
1952564,19,鞋垫
3283188,19,香皂
2302700,18,洗手液
2346077,18,洗衣袋
784897,18,干燥剂
3519828,18,防潮袋
579914,18,空气清新剂
3453741,18,蚊香
3224824,18,电蚊拍
1442665,18,晾衣架
4497044,18,晒衣夹
2577860,18,浴室地垫
5043656,18,杯子
4227487,18,餐具套装
507291,18,保温杯
3066289,18,小型盆栽
3780203,18,桌面收纳架
2691737,18,钥匙扣
2197032,18,卡包
3501621,18,零钱包
1445597,18,手提袋
3947069,18,贴纸
1498957,18,书签
2620182,18,相册
585280,18,桌游卡牌
4021638,18,折叠伞
4734879,18,太阳镜
571820,18,发带
1896675,18,耳钉
825165,18,戒指
1107469,18,手链
2917711,18,挂饰
399980,18,仿真花
3028359,18,小夜灯
1970375,18,插座延长线
4615159,18,充电器
246830,18,移动电源（小容量）
752128,18,自拍杆
1186260,18,手机支架
1128240,18,屏幕清洁套装
144028,18,桌面加湿器
2918955,18,小型工具箱
2393800,18,创意摆件
878813,18,香薰蜡烛
4226833,18,火柴盒
2692253,18,小型垃圾桶
362750,18,桌面吸尘器
1345364,18,旅行牙刷套装
1962983,18,折叠水壶
216695,18,简易画板
3389104,18,彩色铅笔
1909440,17,橡皮擦
1082838,17,学生尺子
678005,17,透明文件袋
3790162,17,小型镜子
2122530,17,电子计算器
2839395,17,化妆棉
872572,17,卸妆水
1995600,17,睫毛夹
738670,17,假睫毛
1411462,17,眉笔
471212,17,口红（平价款）
552733,17,腮红
546816,17,粉底液（小容量）
4215937,17,隔离霜
1037905,17,定妆喷雾
817164,17,指甲锉
3206951,17,指甲剪套装
2924780,17,美甲贴纸
3028501,17,护手霜
3791863,17,香体喷雾
4039865,17,运动护腕
1946069,17,运动头带
907846,17,运动毛巾
3138353,17,小型哑铃
169865,17,弹力带
362515,17,运动水壶
519791,17,健身手套
2538099,17,瑜伽砖
4127459,17,护膝
2521664,17,跑步腰包
1151115,17,健身计步器
2571201,17,自动铅笔
656392,17,彩色荧光笔
546023,17,活页本
784716,17,订书钉
5138205,17,修正带
2125732,17,水彩颜料套装
1428744,17,毛笔
3394581,17,画架（小型）
3000315,17,手账胶带
3449559,17,DIY手工材料包
4065839,17,磁性书签
2289814,17,文件收纳袋
2328010,17,笔袋
191432,17,创意橡皮
3478346,17,钢尺
378205,17,桌面整理盘
1974051,17,多功能文具盒
3903234,17,小型白板
1461887,17,白板笔
228360,17,文具收纳架
4478620,17,学生计算器
4336046,17,字帖练习本
4808228,17,英语单词卡片
5101104,17,数学练习册
1486580,17,科学实验工具套装（儿童版）
708574,17,彩色便签条
2949136,17,手工剪刀
874007,17,纸胶带
1947578,17,DIY拼图套装
2221025,17,手绘模板
2545868,17,阅读架
4426917,17,折叠书桌灯
3923569,17,运动发带
1149584,17,瑜伽袜
2869260,17,健身垫（加厚款）
3921612,17,跳舞鞋
184939,17,运动内衣
1948588,17,瑜伽眼罩
3758834,17,健身拉力绳
428575,17,短跑训练鞋
122108,16,运动护踝
4257541,16,网球拍（入门款）
172164,16,乒乓球拍套装
4239903,16,羽毛球拍（轻量款）
1161981,16,健身课程体验券
2467853,16,运动背包
2756070,16,防滑瑜伽垫
4044118,16,美妆蛋
5055998,16,化妆刷清洗剂
3812513,16,睫毛增长液
3432434,16,面部按摩仪（简易款）
1613385,16,美容面膜刷
1778777,16,防晒喷雾
3225747,16,美白精华（小样装）
3981531,16,唇膜
759560,16,眼线笔
3611159,16,睫毛膏
355704,16,高光粉
4018900,16,修容棒
467461,16,美甲灯（迷你款）
184290,16,美甲工具套装
3251598,16,香薰精油套装
1956773,16,染发工具（一次性）
1985331,16,发蜡
2925636,16,发泥
3521514,16,定型喷雾
1602933,16,美容放大镜
4758695,16,睫毛滋养液
3073794,16,面部清洁仪（基础款）
1984197,16,美妆收纳盒
164365,16,化妆镜（带灯光）
1132465,16,美甲贴钻
3920188,16,美甲亮片
2664775,16,美甲UV胶
4564007,16,手机支架（桌面款）
4625708,16,手机镜头套装（广角/微距）
2565960,16,手机背夹电池
1434020,16,无线充电板
1556856,16,蓝牙耳机（平价款）
3176755,16,耳机收纳盒
5125081,16,Type-C转接头
2070081,16,Lightning转接头
1237115,16,USB分线器
2759887,16,多功能读卡器
906010,16,移动硬盘（小容量）
803507,16,U盘（32GB/64GB）
1548548,16,笔记本散热支架
436573,16,游戏手柄（手机用）
24976,16,智能手环（基础款）
2345211,16,智能插座
3963773,16,小型投影仪（入门款）
2485713,16,便携式屏幕清洁器
4513450,16,电脑摄像头（高清款）
1252294,15,鼠标垫（发光款）
2316669,15,键盘防尘罩
1363459,15,笔记本电脑包
2508553,15,平板保护套
2168391,15,平板支架（可调节）
4032007,15,手写笔（电容屏用）
1733466,15,游戏耳机（入门款）
1936090,15,游戏鼠标（轻量款）
1281603,15,电竞键盘（薄膜款）
973389,15,无线路由器（家用款）
3780321,15,网线钳
3600397,15,水晶头（RJ45）
4255953,15,HDMI高清线
1222799,15,VGA转HDMI转换器
515200,15,充电线收纳盒
873298,15,无线蓝牙音箱（迷你款）
1127791,15,迷你麦克风（直播用）
3753279,15,手机三脚架
4208912,15,自拍补光灯
2462416,15,相机清洁套装
2976589,15,SD存储卡（64GB/128GB）
3712511,15,行车记录仪（基础款）
3666135,15,智能家居控制器
4989816,15,智能门铃（简易款）
2263836,15,智能灯泡（可调色）
1893541,15,声控音响（小型）
1965689,15,电子闹钟（简约款）
4544743,15,桌面风扇（USB供电）
467835,15,手持小风扇（充电款）
5024947,15,车载手机支架
1532088,15,车载充电器
1877159,15,汽车空气净化器
5074895,15,智能体重秤
1729922,15,体脂检测仪
4739351,15,便携式电源逆变器
1413007,15,太阳能充电宝
4965802,15,电子书阅读器（基础款）
1477455,15,数码相框（小型）
2551289,15,录音笔（便携款）
3483523,15,电子翻译器
3906242,15,智能手写板
2257426,15,手机信号增强器
4295724,15,无线耳机挂绳
4327533,15,耳机绕线器
1493787,15,降噪耳塞（电子款）
247810,15,智能手表表带
2344159,15,VR眼镜（入门款）
112445,15,无人机（迷你款）
3092571,15,智能追踪器（防丢器）
318592,15,激光笔（教学用）
1176344,15,电动螺丝刀（小型）
2729004,15,电子显微镜（便携款）
7769,15,手机防水袋
291898,15,手机屏幕放大器
8109,15,手机壳（磁吸款）
826250,15,数据线收纳扣
4635122,15,无线充电器支架
1833532,15,智能夜灯（感应款）
4669008,15,智能窗帘控制器
635704,15,智能遥控器
3683798,15,智能扫地机器人（基础款）
2765736,15,智能语音助手（入门款）
4026111,15,电子称重勺
959702,15,电子厨房计时器
3358615,15,智能保温杯
3505338,15,便携式WiFi热点
1127151,15,无线网卡（USB款）
4724418,15,电脑屏幕挂灯
558076,15,笔记本电脑支架
3783926,15,USB声卡
499049,14,降噪耳机（平价款）
1516361,14,游戏方向盘（简易款）
2547722,14,游戏座椅垫
1167279,14,电竞耳机支架
3639576,14,智能健康手环
1579789,14,智能睡眠眼罩
1983014,14,智能水杯
1466687,14,智能插座定时器
409729,14,手机K歌麦克风
4352893,14,电子节拍器
1384330,14,USB加湿器（小型）
2103141,14,手机壳（透明款）
3558035,14,数据线（编织材质）
3478714,14,无线耳机（降噪款）
3748100,14,蓝牙音箱（户外款）
3879559,14,LED台灯（折叠款）
4411052,14,笔记本电脑包（防震款）
1245220,14,中性笔（速干墨水）
4122623,14,文件夹（加厚款）
4970201,14,垃圾桶（脚踏式）
771062,14,衣架（防滑款）
314028,14,厨房开瓶器（多功能）
1988611,14,清洁刷（长柄款）
3967525,14,牙刷（电动款）
3348105,14,牙膏（美白型）
3170314,14,梳子（防静电）
3204345,14,小型剃须刀（充电款）
482114,14,面膜（补水型）
194806,14,指甲油（持久款）
2636586,14,化妆刷（套装）
398060,14,零食礼包（坚果类）
561067,14,方便面（大碗装）
2535791,14,茶包（花果茶）
4970240,14,速溶咖啡（低糖款）
899236,14,发圈（弹性款）
4410579,14,发夹（珍珠装饰）
4866919,14,袜子（纯棉款）
1639265,14,围巾（针织款）
4333465,14,手套（触屏款）
